# Time-averaged data for fix 4
# TimeStep v_myPxx v_myPyy v_myPzz v_myPxy v_myPxz v_myPyz
2260000 -42.3531 78.1456 -84.9349 -96.8531 -20.1805 118.71
2261000 -9.63473 -31.6241 -24.0703 -96.6169 14.9423 134.931
2262000 55.1893 -24.5417 -81.9789 -11.418 -29.6371 80.6725
2263000 -8.08807 93.6473 -127.097 33.6022 12.0785 -7.79364
2264000 -277.061 -151.451 -190.993 34.0786 -28.8901 16.6609
2265000 -164.817 -164.102 -309.206 10.0613 -46.8527 -52.7065
2266000 -158.137 -96.5119 -235.853 -61.9702 -7.70666 38.4276
2267000 -150.664 -146.792 -160.775 31.3973 -57.6071 -50.1921
2268000 -130.56 -52.8258 -136.198 -11.0551 -7.64336 -11.4312
2269000 -58.3323 -127.665 -100.922 3.10101 -19.2687 26.3262
2270000 -78.6965 -2.47269 -172.538 23.6319 -30.347 86.8542
2271000 -68.0386 36.2385 -81.6487 63.4693 50.8731 102.931
2272000 -13.5416 -55.5812 -61.4898 56.7918 -44.8016 28.5866
2273000 90.954 173.605 -94.3522 64.3505 12.4194 48.3297
2274000 -181.342 -33.5123 -51.9194 -15.1449 0.120915 5.92231
2275000 -65.1915 -0.53846 -104.407 -60.7946 -53.6879 54.6413
2276000 -335.811 -155.152 -307.38 82.183 51.1306 -45.3839
2277000 -175.029 -171.032 -64.0509 26.2531 -7.56237 9.78664
2278000 -39.339 -88.4287 -215.313 116.302 22.2262 17.091
2279000 -32.0469 -101.237 -116.207 83.0614 26.4778 -2.51097
2280000 -182.181 66.9014 -84.9916 -14.5638 -75.5733 -7.54629
2281000 -288.021 -59.5665 -12.8162 -3.37852 -8.77911 -42.08
2282000 -177.388 -57.7873 -152.959 -5.86369 0.996363 -45.809
2283000 -182.93 -167.49 -193.604 -46.3201 -0.358409 -17.8996
2284000 -120.701 -31.5986 -122.201 -100.588 -12.1465 -48.395
2285000 -85.0077 7.83097 -107.043 -6.90641 -27.5942 -54.1788
2286000 -211.092 -62.5426 -54.0241 53.7204 13.3875 -23.446
2287000 -13.5211 31.4328 19.5755 -48.2817 -43.8852 -96.5223
2288000 -166.029 -47.1167 -84.1485 -99.9965 -43.1614 -52.9123
2289000 -74.9098 26.2687 -42.0722 -124.341 -63.1763 -74.3701
2290000 25.4792 -20.3972 71.6487 -53.6493 -27.9889 24.8087
2291000 76.3822 -73.8055 -62.7649 -20.2532 -78.7964 29.5395
2292000 -80.4467 -120.932 -134.064 29.7492 -95.8208 -24.3034
2293000 -26.8483 24.8306 -176.659 70.8048 -24.6978 -9.58052
2294000 0.987025 55.5051 -14.3683 -32.4725 42.0184 -2.11044
2295000 39.2842 -58.4804 -89.3685 -42.5484 -47.8292 41.9989
2296000 -82.6644 -2.4514 -124.47 7.75313 -61.4748 20.2076
2297000 -24.78 4.73039 -107.272 -32.3861 -57.1121 21.4718
2298000 -36.611 -159.989 7.18598 50.0331 -33.362 -4.44911
2299000 -97.986 -127.712 -131.601 43.5973 -47.3403 79.8649
2300000 -112.674 -266.261 -203.106 30.2178 93.0018 4.5351
2301000 -216.332 -133.744 -196.007 62.6024 1.27129 35.7292
2302000 -312.948 -179.929 -200.777 -48.2198 48.612 23.9596
2303000 -92.826 -107.229 -97.1963 -1.7852 43.3969 35.8448
2304000 -151.587 -94.3918 -15.8585 -89.2983 -3.82068 62.042
2305000 -105.84 -112.327 -96.3633 -62.7387 4.8662 60.5341
2306000 18.672 -55.0306 -204.934 10.3936 70.8373 66.8465
2307000 73.4344 28.4271 -38.1212 -9.72758 -36.5544 8.31074
2308000 59.5381 135.763 107.784 17.1176 -8.2824 -60.6029
2309000 -44.1529 -126.151 -66.1146 -42.6201 -13.287 -50.8841
2310000 -72.0772 29.0883 -4.61396 43.5247 -75.3666 -19.7986
2311000 -32.0101 -15.9538 -43.562 52.7973 -40.1505 -59.3117
2312000 -101.467 39.7292 -162.526 45.6853 -75.3178 26.4452
2313000 -121.953 -18.7755 -166.036 -30.7039 -43.6521 -94.5167
2314000 128.677 31.4141 -42.5363 -58.1125 -38.9402 -105.717
2315000 79.3256 -53.0463 -6.36116 11.0441 -59.5875 -28.6591
2316000 59.3781 15.6789 -122.157 -19.3233 -19.071 14.2556
2317000 -71.3209 74.5218 -66.2492 -22.3314 -66.4655 88.0738
2318000 -39.2267 59.3528 -39.3995 60.1507 14.6273 71.6722
2319000 -59.2725 29.0101 -109.764 85.1116 -27.1024 -18.0896
2320000 -92.8577 24.5324 -61.4574 3.01389 -30.1361 -36.1066
2321000 -233.68 -181.045 -148.442 -63.9103 8.10385 44.5905
2322000 -206.041 -186.872 -242.443 -40.9267 -29.2221 94.0058
2323000 -144.573 -183.373 -8.42903 -13.6059 -76.83 46.3592
2324000 -171.525 -106.15 -97.957 -19.4552 -99.4426 28.3291
2325000 -5.30584 -67.4606 -29.7129 30.5107 -28.0399 -4.15538
2326000 -135.442 -126.516 -43.2333 10.781 64.6234 -65.3765
2327000 4.25476 -205.724 -19.0713 9.21289 -14.3511 38.3641
2328000 -23.3127 -157.435 71.4594 11.0686 91.5437 29.9654
2329000 11.8675 -30.4641 -2.29325 51.8113 80.8567 -12.277
2330000 118.638 -93.1312 50.8121 -63.1334 -20.6061 26.2794
2331000 27.0912 -20.6803 -39.4816 -62.1681 35.8985 49.1833
2332000 -84.2689 -77.5747 -169.507 13.019 31.6189 8.98986
2333000 -134.771 -130.764 -55.0181 32.8566 -2.2368 -13.2041
2334000 -90.4809 18.6485 -151.536 108.944 20.4592 -63.816
2335000 -62.4879 -187.076 -86.5839 101.331 -77.5937 -31.3166
2336000 17.5889 -109.235 -35.6146 25.8784 -22.3277 5.40308
2337000 68.9988 -23.68 11.7755 -61.0723 -28.774 -33.0641
2338000 7.7155 -86.9707 -88.5222 36.3166 41.6833 26.6506
2339000 11.9689 -78.6865 10.5312 81.7326 -0.90146 -18.4412
2340000 -132.805 -24.1586 -69.8398 -54.8091 36.9283 -25.8479
2341000 -59.2351 -129.77 -93.2042 13.8079 21.4329 27.1919
2342000 -68.1472 5.23274 -170.64 77.4622 -9.99605 41.3939
2343000 -43.109 -63.8512 28.5464 116.589 -42.8187 -25.7154
2344000 26.6265 -97.4435 -101.444 63.144 4.93643 29.8771
2345000 -52.4115 -29.3192 -69.8261 84.2874 -15.7928 -5.45864
2346000 -20.9523 -33.0626 -67.6709 37.1451 96.4569 -70.3371
2347000 -219.059 -79.5645 -103.856 71.9699 5.32705 -14.869
2348000 2.95722 -139.991 -112.448 -5.72267 -7.43396 5.1554
2349000 -179.397 -184.514 -217.737 -9.11493 -68.0702 -28.8205
2350000 -83.2234 -63.5616 -109.296 -20.9865 9.56601 -0.719359
2351000 -155.045 -12.9056 -80.3752 32.3972 -84.5714 24.5476
2352000 -190.457 -164.58 -181.276 7.90669 -18.9333 -52.316
2353000 -152.96 -197.579 -129.21 -54.5307 -86.7931 94.1614
2354000 -135.218 -71.8221 -91.9639 46.3223 -23.0939 68.3033
2355000 -198.053 -86.3075 -195.894 0.274464 5.87266 45.7611
2356000 -91.4721 -95.2445 -172.401 13.4096 -9.49794 32.1993
2357000 -70.1685 -117.127 -88.8127 -11.3381 10.4558 101.321
2358000 -87.3754 -100.375 -75.454 -9.32918 -77.3861 67.0095
2359000 40.1917 -114.188 -94.281 -39.8149 17.4821 75.2949
2360000 -32.0697 -25.2686 -49.6976 -23.222 18.1273 60.8313
2361000 -73.608 49.328 -105.384 -38.6021 -26.2151 53.2949
2362000 -5.06875 -95.8872 -204.17 36.0404 11.2788 -10.879
2363000 -92.8774 -222.914 -224.991 10.5225 1.30883 66.7926
2364000 -103.299 -177.912 -48.436 22.3 37.6537 20.8747
2365000 -156.254 -193.059 -221.848 14.8265 20.7292 110.545
2366000 -82.4222 -202.25 -24.3407 101.72 33.925 150.172
2367000 -96.1311 -75.4748 -93.2977 -16.7087 0.031959 73.7668
2368000 1.31177 -160.288 -39.6736 64.2223 -37.62 128.16
2369000 -46.8759 -132.998 -93.0784 11.6239 -54.1085 73.2532
2370000 -119.711 -161.91 -136.099 21.4224 -48.0744 98.5874
2371000 -106.97 -132.347 -44.4427 -63.4429 75.3157 32.41
2372000 -117.725 -158.956 -208.966 21.5494 32.2107 16.6129
2373000 88.4254 -29.5376 -62.9788 33.76 13.4176 2.36597
2374000 28.8061 -162.721 -55.835 -100.197 -7.81831 12.7287
2375000 -175.515 -167.107 -119.705 -81.7435 -48.345 -4.76116
2376000 -154.684 -114.974 -143.132 4.52009 88.2459 -27.3657
2377000 -103.275 -251.663 -239.935 1.16479 103.042 6.38158
2378000 -180.048 -251.551 -182.026 -20.4562 27.7824 70.5479
2379000 -102.72 -86.8062 -137.348 -16.2253 -14.6248 -60.5717
2380000 -33.9298 -197.307 -27.5495 -35.4495 89.4519 -35.0574
2381000 -96.7673 -56.0795 -228.015 8.67202 5.02091 100.954
2382000 -197.965 -206.019 -159.22 33.4482 38.3096 45.3461
2383000 -142.31 -209.468 -236.203 39.9165 -81.1012 68.0002
2384000 -99.3644 -285.802 -264.213 -26.8808 -4.86877 81.5818
2385000 -13.2672 -121.978 -130.065 -31.0047 -28.8787 60.4981
2386000 -117.56 -214.721 -148.426 13.2127 -69.9651 31.9723
2387000 -122.326 -229.255 -111.002 28.1581 15.9306 57.1066
2388000 -153.364 -155.582 -82.3974 4.18571 30.901 9.38927
2389000 -0.0824226 -103.869 -57.7654 -79.9633 72.0458 55.7008
2390000 -57.7931 -103.537 -57.9015 -85.2657 -3.02902 18.9829
2391000 34.4916 -183.068 -144.408 -84.3065 35.8281 27.5767
2392000 -172.835 78.5944 -85.7358 -14.5434 1.52828 7.86232
2393000 -49.4016 24.3175 -73.3947 73.6015 131.332 -3.91999
2394000 108.076 -151.438 -17.6575 79.809 111.045 42.3887
2395000 -151.587 -182.558 -62.788 44.2308 67.4817 -22.6786
2396000 -267.74 -276.435 -105.672 47.4786 28.868 -1.59633
2397000 -125.865 -69.0173 -71.7469 92.5907 -17.9544 -25.59
2398000 -113.545 -202.615 -66.1174 -26.1534 -0.610576 -43.5215
2399000 -53.6552 -103.571 -92.6953 70.3925 28.3304 -18.4131
2400000 65.9931 5.94138 -72.3448 30.9422 4.82786 -64.211
2401000 -50.1658 -78.6977 -118.61 52.6858 -17.1975 -29.3734
2402000 -41.3258 -130.509 -136.238 105.671 96.0285 -0.54897
2403000 -15.0016 -270.344 -134.943 -16.85 13.6768 14.5037
2404000 -61.5869 -128.325 -285.148 -29.7486 11.2331 -1.39943
2405000 -135.77 -162.473 -120.975 0.74571 26.0887 -0.356653
2406000 -49.6784 -54.8526 -118.023 -31.3995 -70.8528 -27.5601
2407000 -105.238 -30.8402 -48.7089 123.387 -43.954 62.6928
2408000 -71.9789 75.1686 77.1818 24.0772 24.9319 21.7976
2409000 -82.8845 -77.1402 -16.6647 67.4439 -9.57364 29.6739
2410000 -89.6782 -26.0452 25.2285 75.0963 -85.0829 69.1591
2411000 1.41716 -119.026 80.3799 48.5906 27.5138 83.6844
2412000 18.2767 -53.991 -2.22104 59.8956 -12.9726 25.7427
2413000 26.4587 -63.9062 -55.4043 20.3762 -76.0296 48.7129
2414000 108.754 -133.025 -26.8406 -29.9719 -61.3131 7.95507
2415000 -119.246 -211.068 -138.634 -27.2391 -30.4164 19.6903
2416000 -152.399 -81.8347 -52.9695 51.3238 16.2551 136.729
2417000 -125.474 -65.305 -74.2574 161.747 -8.88244 85.8842
2418000 -166.659 -146.187 -37.1808 73.3444 -74.3536 35.2695
2419000 -153.876 -54.7977 -38.1589 40.1583 5.11854 78.1707
2420000 -19.7135 48.3767 -13.3438 -27.9547 -20.1529 -30.6889
2421000 17.1761 18.8837 -58.1164 -0.76221 -67.8876 20.2599
2422000 -113.487 0.379233 62.1964 11.1352 61.9243 1.2268
2423000 -49.7674 -76.1983 81.1039 58.0655 -62.6675 -29.1845
2424000 -101.897 -79.9445 -3.92597 34.4485 -14.8715 44.2131
2425000 -96.5624 32.1009 -42.0926 -12.1958 -32.5425 1.51287
2426000 -195.451 -33.22 14.6329 -43.9329 -21.8315 0.551843
2427000 -55.1555 -63.6622 165.858 -72.3708 -5.08704 -99.5239
2428000 -168.197 -1.20821 239.208 -9.57841 -6.8732 -68.8771
2429000 -201.882 106.307 22.9959 -77.4941 43.5621 15.8808
2430000 -35.1428 111.673 108.202 -69.8747 -87.9694 69.3825
2431000 -57.5814 -122.205 108.461 60.9486 -40.3751 2.21166
2432000 -128.848 -71.8204 -58.3915 -12.4399 -11.266 16.3962
2433000 -99.7744 -186.02 4.93796 -72.4566 -47.9621 -66.7673
2434000 -55.1178 40.607 -12.8171 -96.4013 63.3963 9.94236
2435000 -81.7102 -5.03507 -9.21062 -24.2017 55.1661 40.4361
2436000 -143.957 -3.2997 6.56816 0.585351 66.308 -26.8073
2437000 40.6983 -107.364 -3.24904 -13.2025 40.399 -36.2349
2438000 -18.1236 -60.8508 14.4192 13.5857 -9.99218 10.8841
2439000 31.298 5.6106 -13.1873 25.9208 8.64903 75.2263
2440000 15.5721 -90.8589 -3.86152 -0.382137 41.1515 -28.7158
2441000 36.2974 78.6912 10.9574 -62.191 37.7245 -90.1306
2442000 -150.853 -35.8742 -115.474 19.6873 41.7755 5.27893
2443000 -164.726 -43.923 -30.8576 18.2282 -21.6571 9.92191
2444000 75.7113 150.116 -43.6838 -33.2777 61.9143 -50.9933
2445000 139.778 191.172 -11.6141 58.8124 -7.6194 -17.5382
2446000 37.3625 100.029 -82.097 3.14401 55.5487 11.2182
2447000 -216.571 -148.081 -62.0562 52.2002 60.9333 1.67394
2448000 -132.037 0.91851 -61.3414 -41.3198 43.8315 -29.1195
2449000 2.33788 -72.9164 98.7203 -52.701 33.4014 23.3022
2450000 -52.0358 2.98218 57.1289 48.0506 95.7814 -21.1934
2451000 22.7158 85.9776 56.4539 -41.5387 -2.71865 -10.9864
2452000 -3.18223 -53.5264 -78.3252 -5.27378 -24.6396 -10.1222
2453000 91.4751 110.226 29.5959 23.9122 -103.661 85.217
2454000 40.1177 -48.2085 -26.2661 14.2758 -19.7659 63.2968
2455000 144.608 45.4767 -6.34061 8.04446 -34.2876 -5.61756
2456000 89.4771 -23.9552 24.2776 23.9064 -36.763 73.503
2457000 -30.5903 -7.69359 10.0878 55.4894 -42.4646 -1.13991
2458000 58.8645 144.47 156.953 -77.3723 -1.32791 -24.4709
2459000 86.1697 -24.9344 9.39747 -5.78022 -9.31976 1.01422
2460000 -54.4437 -35.7397 -118.492 44.104 -58.7209 7.64422
2461000 -66.6233 3.91019 75.7598 24.4291 -7.7894 -24.238
2462000 -53.7594 -110.812 -39.6469 -6.20673 -71.3165 25.7825
2463000 -76.7978 -207.191 0.170641 -9.98799 -64.3351 -2.06665
2464000 -3.10757 26.2488 35.6849 52.1867 16.9895 -16.3366
2465000 -58.4541 -143.621 4.29255 -11.9683 20.8649 -11.9313
2466000 73.7666 -80.2678 21.247 9.17026 23.7986 30.606
2467000 23.8795 13.4718 8.09399 9.35396 41.1016 34.2213
2468000 -23.5169 31.7902 50.5874 -33.4688 62.1342 -10.9763
2469000 2.02673 73.5878 207.092 -5.60124 -5.01492 28.746
2470000 -67.9842 2.07489 39.1035 -16.7746 -29.3855 -47.1446
2471000 -33.7333 -7.81821 -105.177 -0.26521 103.295 57.9068
2472000 -15.1883 -88.2008 3.73913 2.9288 90.5859 -40.851
2473000 -104.556 -143.428 -63.8662 -12.7515 -5.27768 -39.7863
2474000 38.4601 -53.062 38.7932 82.3483 -9.34134 -38.4032
2475000 -72.5339 -117.694 -78.3174 35.377 61.6379 40.6319
2476000 -12.5186 -99.0746 -91.5896 48.9471 75.0115 50.1544
2477000 -63.7759 -147.179 -160.557 27.0752 34.0145 -12.2504
2478000 39.514 -110.533 100.602 84.5356 40.0784 18.0023
2479000 -161.822 -97.6714 -150.263 17.4576 112.939 32.7867
2480000 -77.0603 -233.042 -76.5514 -26.0157 127.705 -42.1091
2481000 -131.882 -171.913 -77.1032 9.95201 56.6695 23.2178
2482000 -86.7239 -49.7902 -12.2579 -49.2476 -0.804116 1.51977
2483000 -39.5561 -40.8834 -17.2212 9.60328 -8.26755 -33.9617
2484000 -98.2607 16.7005 15.5566 -25.8811 -86.1522 -33.7607
2485000 10.7378 13.4311 112.82 -6.21215 10.3931 0.14407
2486000 -76.0368 -16.4947 -2.46761 -64.0803 24.6734 19.9157
2487000 -21.7309 3.70478 -97.3567 -47.7282 82.5678 73.665
2488000 3.30828 122.311 -8.55093 17.3803 5.90246 36.9262
2489000 6.14593 -50.5243 -103.957 9.57043 -48.4922 36.1058
2490000 -86.2232 -195.459 -0.0222243 -51.9781 36.7609 13.5767
2491000 -56.5363 -162.862 -17.4994 9.91518 14.7252 -10.2883
2492000 -263.184 -225.379 -73.3556 -11.594 -38.8424 -26.2478
2493000 -163.727 -167.643 -94.2763 30.7811 24.3819 -18.0744
2494000 36.0068 -167.828 24.3429 1.41219 32.8591 7.50196
2495000 -133.041 -159.502 -54.9665 37.126 15.4676 -22.0486
2496000 -111.026 -112.037 -33.9178 22.9038 26.6553 -9.21274
2497000 -96.4862 -89.7824 6.96021 18.137 -18.0531 -17.9131
2498000 -30.1546 -70.6226 96.4147 -33.7835 46.3331 74.7048
2499000 -30.2665 -44.5618 21.5163 13.8927 29.1059 -86.2358
2500000 41.7118 -35.3923 42.5631 -101.945 21.8057 -0.168341
2501000 -103.411 31.906 75.0758 -44.486 -9.99185 -76.4957
2502000 -110.837 -97.3455 -139.89 -10.2035 0.826049 91.2522
2503000 20.6042 -43.6979 143.488 -42.6878 121.704 -15.6398
2504000 26.7431 -28.1856 -61.764 -20.6108 38.9874 -19.2847
2505000 86.5268 5.29684 -34.6846 -53.3677 -29.6108 149.499
2506000 9.44248 -115.639 -120.622 -64.696 53.3605 -50.2341
2507000 -65.1361 -18.5622 -6.67544 -73.3541 26.7307 -42.8913
2508000 -130.548 -69.9964 53.3191 -4.23732 12.3756 22.7731
2509000 138.99 1.44147 85.3727 -23.0946 50.7741 4.3108
2510000 10.6687 -16.9271 15.3203 -37.1697 56.045 -19.3191
2511000 -78.4661 -66.5481 8.4916 -11.5184 46.1807 60.1812
2512000 57.4508 -21.8721 -38.4449 -19.4445 62.5524 46.6903
2513000 -85.9911 -204.063 -69.421 -8.89423 -6.02571 -30.9118
2514000 -150.957 -195.781 -37.5713 39.2996 -62.7989 -35.5435
2515000 -30.7086 54.1136 -1.78754 -25.3503 -11.4863 -99.0746
2516000 -206.547 -118.598 -99.1462 76.472 46.1678 -0.432025
2517000 -24.0491 -209.498 69.5492 -0.0153902 76.8471 -90.3414
2518000 -90.6692 -131.082 108.742 -51.4813 43.8538 -21.319
2519000 18.7969 -89.6598 -3.56875 -19.577 -3.91303 -38.3311
2520000 -105.137 -71.8636 53.9969 -20.8564 40.3572 -42.4379
2521000 -13.7531 -5.44495 -12.0974 3.09396 -96.3083 -24.3545
2522000 -43.4899 117.727 49.8046 -21.1416 -55.1646 2.5542
2523000 -110.534 -63.9247 7.94701 -2.37265 3.094 -61.7383
2524000 -186.153 -152.979 -153.497 3.9639 -0.271426 -5.24122
2525000 -190.951 -106.731 -52.8969 69.1375 107.253 86.7472
2526000 -98.43 9.93126 31.8494 30.8571 39.1674 -15.0237
2527000 -65.63 25.1634 62.1584 4.81979 -14.4087 15.7873
2528000 -62.0175 -81.5128 61.2471 117.06 48.0241 12.5732
2529000 -52.6472 25.4205 18.0529 40.2147 -86.8585 18.1071
2530000 -150.329 -169.78 -10.9486 26.3972 -35.7075 71.4091
2531000 31.8898 -39.4779 77.6804 2.71406 -3.25577 38.3367
2532000 -137.906 -151.64 -80.1769 -4.42828 -40.5862 -70.7561
2533000 -290.555 -117.653 -174.767 -18.554 -30.3526 4.98911
2534000 -110.597 -201.074 -11.1884 48.1956 -24.497 -54.0753
2535000 -127.298 -209.354 -130.527 -66.4874 -47.009 -4.2521
2536000 53.9307 -40.8098 18.9525 -20.7249 13.7325 -97.76
2537000 -29.7468 -107.883 -72.7895 -75.1223 55.7114 55.0438
2538000 -172.943 -118.142 -143.11 -56.1238 -15.7315 -37.6835
2539000 -82.5398 -175.829 -196.211 -20.7712 81.1794 -43.7004
2540000 -106.424 -179.909 -136.026 -49.1097 73.3782 39.8452
2541000 -63.793 20.2472 -51.3146 -24.299 73.4905 -39.0458
2542000 144.624 -24.4866 -88.498 -33.2616 96.6388 -117.694
2543000 -118.972 3.71564 -12.383 -63.1267 13.186 -55.1418
2544000 -147.967 -33.6045 48.5123 -30.1012 122.872 -30.8704
2545000 -39.3437 31.5753 31.7269 -32.0203 166.78 -2.10928
2546000 59.7131 19.4968 -23.4705 24.8204 66.889 -22.3659
2547000 -92.3787 -196.286 -64.8172 -48.8621 31.9549 13.2206
2548000 68.9875 -175.131 -97.4872 -8.05464 41.7471 -12.2941
2549000 -51.8627 -57.6253 6.13214 -15.6269 -80.7399 -68.0293
2550000 -40.5313 -118.905 -86.2661 62.9342 59.4592 1.03078
2551000 -19.0893 -53.5648 -98.5293 -4.693 121.682 -146.324
2552000 -20.9621 157.527 -91.1607 -13.5933 42.6058 -23.4135
2553000 144.69 -54.4528 32.5419 70.9174 79.3141 5.33405
2554000 10.0825 -124.773 -40.9676 -14.116 9.4294 -43.4879
2555000 -103.995 -191.494 -170.202 -67.975 -17.6747 -59.2513
2556000 -100.856 -189.252 -126.516 8.12909 106.632 -91.228
2557000 -49.4646 5.66832 105.875 -37.2441 73.9578 -21.1782
2558000 -82.0515 -187.243 -31.7078 -13.1809 89.8893 -38.6649
2559000 -86.0538 24.1006 31.3996 21.1408 78.685 -74.632
2560000 -130.209 -64.6866 39.4354 -12.6819 -21.0211 -38.4968
2561000 -176.531 -145.194 -79.2776 -34.4736 17.4886 -14.6839
2562000 -49.4122 1.82171 -98.8542 -67.9048 8.85164 -108.839
2563000 -138.087 -281.176 -234.699 -99.9625 35.9441 -72.9197
2564000 -89.7395 -130.975 -56.0762 -0.419598 -31.369 -50.9412
2565000 -76.3084 -76.0706 -20.4142 120.358 -11.9518 -30.7168
2566000 -125.217 -140.537 -44.4574 54.2459 -13.6868 0.276654
2567000 -128.616 -111.009 20.2022 -10.6225 -22.0024 -30.2586
2568000 -182.394 -215.312 -224.368 -27.3713 -91.1272 -13.9475
2569000 -164.442 -170.151 -139.942 6.62802 77.6145 -62.4777
2570000 -11.224 -152.402 -117.489 -33.9979 -31.7715 16.5285
2571000 -125.199 -43.4267 -144.563 -69.981 9.83982 -116.767
2572000 -62.0646 -104.802 10.2635 54.695 34.3003 -5.7623
2573000 -40.5965 -88.1932 118.338 61.6677 1.72257 14.0201
2574000 50.6822 -132.873 124.076 25.6598 96.409 -91.0897
2575000 -92.5161 -249.004 -83.0724 -42.3674 24.6678 22.1218
2576000 -206.884 -75.0852 -78.7927 -44.3267 -44.8234 -83.2506
2577000 -107.508 -83.5768 -147.664 14.2781 -49.2523 23.4977
2578000 -207.713 -199.51 -8.76734 52.3164 97.815 4.20725
2579000 -110.72 -94.878 -11.1994 -82.1604 38.3395 20.3436
2580000 -180.518 62.8532 -34.6956 -55.4974 -6.97684 17.2016
2581000 -11.8141 -75.9911 -55.1653 -19.2232 55.3147 33.3541
2582000 -21.6766 44.3963 -46.1532 -45.1535 -52.8962 64.519
2583000 -41.3064 -93.7432 -51.6673 8.58481 52.6662 51.6124
2584000 -24.3888 -23.4941 -124.206 -51.6529 9.52952 55.4803
2585000 -85.7104 -112.909 12.7987 -44.2105 15.5247 -49.1223
2586000 -57.3967 76.9739 -26.1137 -55.9177 39.0525 -19.2975
2587000 -44.3925 -86.192 -94.1123 -114.073 -5.59484 -32.4158
2588000 -42.4984 -6.2149 -31.4297 -70.5857 8.50081 -26.8941
2589000 -93.0416 -82.2657 -43.4347 51.3815 12.5289 89.1338
2590000 -59.7891 -93.1217 -198.45 -101.033 -20.1545 -50.0183
2591000 -177.211 -90.8542 -23.5568 -50.6603 119.647 -98.0941
2592000 -30.231 0.715633 -105.428 -75.8075 11.5454 16.3966
2593000 -133.494 4.52601 -79.8057 20.5408 34.7766 -21.4679
2594000 22.0495 48.8293 27.7709 -55.8759 -9.77183 -13.3645
2595000 -188.832 -79.8455 -155.687 -43.6499 -83.3377 -29.216
2596000 -237.94 -42.6751 -268.114 7.38328 -36.1602 -28.4298
2597000 -137.335 -125.24 -215.177 -22.0347 6.90492 47.2377
2598000 -234.879 -134.779 -193.132 54.653 46.1446 38.6177
2599000 1.35684 -8.57413 -103.583 6.52712 -3.59738 72.781
2600000 -88.8267 -48.4794 -141.799 43.3056 33.9981 8.04964
2601000 -174.454 -167.787 -179.645 -5.30688 37.0297 -30.3974
2602000 -225.436 -126.58 -152.802 -6.44715 55.6544 -34.5879
2603000 -207.714 -258.495 -176.905 141.603 50.4958 -59.2018
2604000 -217.72 -137.859 -69.8485 74.5797 58.3851 66.0709
2605000 -162.636 -149.693 23.8924 0.892046 29.0106 29.9627
2606000 -83.3872 -140.805 -21.7122 55.1255 107.836 -45.2256
2607000 -166.245 -105.135 -9.1149 -53.1469 91.0043 -59.3204
2608000 -168.048 -182.863 -59.0829 -5.70955 -18.3282 -69.6744
2609000 -100.218 -9.21952 -52.6698 -63.2417 4.8901 -12.0464
2610000 -123.639 -13.2402 -47.8784 29.1341 15.6701 46.7348
2611000 -31.3075 -40.4241 21.0494 83.9587 50.4895 6.22271
2612000 -138.23 -52.9438 66.9558 29.2522 11.6373 -34.1281
2613000 2.34002 -9.26798 139.038 27.7711 -25.9694 87.7319
2614000 45.6449 30.1545 86.6666 -30.4826 -53.1032 51.0942
2615000 -8.85346 -90.8466 -14.744 24.3082 55.6006 10.48
2616000 37.6339 -30.4939 7.67658 -38.414 78.1438 -18.2011
2617000 129.382 65.4635 17.5241 22.4303 9.25175 -3.26936
2618000 7.00068 5.86519 22.9814 19.4886 58.8406 -24.6081
2619000 -73.1963 -167.766 111.564 -32.2237 96.5323 49.5048
2620000 -80.5327 -174.666 -48.373 -32.5314 22.1494 3.02393
2621000 18.5851 -72.6052 135.687 12.7042 -13.5698 61.7982
2622000 -86.881 -120.862 9.61241 23.2558 32.5869 -24.3419
2623000 54.3439 -84.5248 95.8316 20.9546 27.9226 25.6343
2624000 -19.7175 5.7264 -1.26574 -1.97721 13.9915 -20.1175
2625000 46.2403 -40.2599 -58.6571 -109.016 56.0152 -27.186
2626000 -76.3817 -37.8993 6.31307 43.9382 41.6645 -43.3622
2627000 -44.526 -110.617 -43.5272 -34.3101 29.2021 32.1751
2628000 -46.6522 -64.9432 -73.4766 -24.7854 -105.796 61.1209
2629000 -69.5301 -18.3011 50.2586 -93.3336 9.90018 22.9092
2630000 -21.9578 123.724 10.973 -35.7588 -6.53691 48.2918
2631000 -182.827 48.8366 99.5618 -46.8527 -32.0604 78.6102
2632000 -33.0034 -18.5751 -152.793 -39.2522 -79.2068 -21.8068
2633000 -110.599 -37.5978 -2.54281 39.5602 6.84957 16.3119
2634000 -108.491 7.21494 -78.347 62.3687 -66.3066 93.5308
2635000 -100.26 -51.746 -82.7829 -24.121 -70.7264 35.2024
2636000 -128.562 -94.0465 -85.1233 -17.8133 -63.3944 -17.1129
2637000 -100.507 -15.5577 -35.6599 -75.6302 -15.6537 76.9795
2638000 -89.1788 -44.2795 50.7588 0.165814 -62.3112 36.6316
2639000 -124.899 -251.572 25.6103 -85.8379 -6.98972 13.5685
2640000 -88.8061 -138.782 -156.438 24.2625 28.0169 45.3284
2641000 -19.4552 86.4545 -40.4603 85.4176 43.3696 -28.9145
2642000 -42.3206 96.2047 -81.7068 48.6693 -51.8444 22.2301
2643000 -135.338 50.433 114.011 19.6112 75.6656 6.9899
2644000 -10.6645 -43.7865 12.9942 30.0484 71.1671 37.303
